,__name__,arch,branch,container,endpoint,instance,job,namespace,os,pod,revision,service,version,timestamp,kepler_exporter_build_info
33,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803733,1.0
34,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803736,1.0
35,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803739,1.0
36,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803742,1.0
37,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803745,1.0
38,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803748,1.0
39,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803751,1.0
40,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803754,1.0
41,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803757,1.0
42,kepler_exporter_build_info,amd64,main,kepler-exporter,http,my-cluster-control-plane,kepler-exporter,kepler,linux,kepler-exporter-cl62d,15dba2a40ea4ea99a5963fe2ea1aed1cf75b9fa6,kepler-exporter,v0.7.11-6-g15dba2a4,1720803760,1.0
