,__name__,container,endpoint,exported_instance,instance,job,mode,namespace,package,pod,service,source,timestamp,kepler_node_platform_joules_total
556,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064233,2019060.153
557,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064236,2019060.153
558,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064239,2019060.153
559,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064242,2019060.153
560,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064245,2019060.153
561,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064248,2019060.153
562,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064251,2019060.153
563,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064254,2019060.153
564,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064257,2019060.153
565,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064260,2019241.548
566,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064263,2019241.548
567,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064266,2019241.548
568,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064269,2019241.548
569,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064272,2019241.548
570,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064275,2019241.548
571,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064278,2019241.548
572,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064281,2019241.548
573,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064284,2019241.548
574,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064287,2019241.548
575,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064290,2019422.106
576,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064293,2019422.106
577,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064296,2019422.106
578,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064299,2019422.106
579,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064302,2019422.106
580,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064305,2019422.106
581,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064308,2019422.106
582,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064311,2019422.106
583,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064314,2019422.106
584,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064317,2019422.106
585,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064320,2019604.353
586,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064323,2019604.353
587,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064326,2019604.353
588,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064329,2019604.353
589,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064332,2019604.353
590,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064335,2019604.353
591,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064338,2019604.353
592,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064341,2019604.353
593,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064344,2019604.353
594,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064347,2019604.353
595,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064350,2019785.229
596,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064353,2019785.229
597,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064356,2019785.229
598,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064359,2019785.229
599,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064362,2019785.229
600,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064365,2019785.229
601,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064368,2019785.229
602,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064371,2019785.229
603,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064374,2019785.229
604,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064377,2019785.229
605,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064380,2019964.515
606,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064383,2019964.515
607,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064386,2019964.515
608,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064389,2019964.515
609,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064392,2019964.515
610,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064395,2019964.515
611,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064398,2019964.515
612,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064401,2019964.515
613,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064404,2019964.515
614,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064407,2019964.515
615,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064410,2020144.872
616,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064413,2020144.872
617,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064416,2020144.872
618,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064419,2020144.872
619,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064422,2020144.872
620,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064425,2020144.872
621,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064428,2020144.872
622,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064431,2020144.872
623,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064434,2020144.872
624,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064437,2020144.872
625,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064440,2020325.895
626,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064443,2020325.895
627,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064446,2020325.895
628,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064449,2020325.895
629,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064452,2020325.895
630,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064455,2020325.895
631,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064458,2020325.895
632,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064461,2020325.895
633,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064464,2020325.895
634,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064467,2020325.895
635,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064470,2020505.757
636,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064473,2020505.757
637,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064476,2020505.757
638,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064479,2020505.757
639,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064482,2020505.757
640,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064485,2020505.757
641,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064488,2020505.757
642,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064491,2020505.757
643,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064494,2020505.757
644,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064497,2020505.757
645,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064500,2020684.005
646,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064503,2020684.005
647,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064506,2020684.005
648,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064509,2020684.005
649,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064512,2020684.005
650,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064515,2020684.005
651,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064518,2020684.005
652,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064521,2020684.005
653,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064524,2020684.005
654,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064527,2020684.005
655,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064530,2020865.658
656,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064533,2020865.658
657,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064536,2020865.658
658,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064539,2020865.658
659,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064542,2020865.658
660,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064545,2020865.658
661,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064548,2020865.658
662,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064551,2020865.658
663,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064554,2020865.658
664,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064557,2020865.658
665,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064560,2021045.358
666,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064563,2021045.358
667,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064566,2021045.358
668,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064569,2021045.358
669,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064572,2021045.358
670,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064575,2021045.358
671,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064578,2021045.358
672,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064581,2021045.358
673,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064584,2021045.358
674,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064587,2021045.358
675,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064590,2021227.941
676,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064593,2021227.941
677,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064596,2021227.941
678,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064599,2021227.941
679,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064602,2021227.941
680,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064605,2021227.941
681,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064608,2021227.941
682,kepler_node_platform_joules_total,kepler-exporter,http,my-cluster-control-plane,my-cluster-control-plane,kepler-exporter,dynamic,kepler,estimator0,kepler-exporter-cl62d,kepler-exporter,trained_power_model,1721064611,2021227.941
